First Name,Last Name,Position,Team,Overall,Player Image,Team Logo,SPD,ACC,STR,AGI,AWR
Bryan,Cook,Free Safety,Kansas City Chiefs,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1303.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3g9AewmTPjE4A7yc2tobiZ/20b6502896df3893414233cb5fe1b803/9.png,90,91,67,79,81
Calen,Bullock,Free Safety,Houston Texans,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10025.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4rWKgLRDGADEZ3pTbdrpW0/793a695de8ea5caf8f2e1b3973ae1b61/32.png,90,92,54,87,78
Cam,Little,Kicker,Jacksonville Jaguars,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10159.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4s3Xa9huMY7IrNAc9h1TDa/9eb764bbfbbb6a2f651e3d44cdcfa103/17.png,74,78,41,65,61
Cameron,Jordan,Left Edge,New Orleans Saints,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/4404.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5beev0Bk7MVWyDSbEqr75u/837fe770a82d43aa3028a13988d8baf3/27.png,77,77,87,77,85
Christian,Barmore,Defensive Tackle,New England Patriots,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/780.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/6Z0rWjQfkWgvj8K58X0WfA/aaaaa7e6c313bdfc5e624309ba6dfc4e/22.png,74,75,89,64,86
Cole,Bishop,Free Safety,Buffalo Bills,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10015.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/212FXcpkDUjs9ZJpZ038pM/676904f80719bc724267b7eb5609c6af/3.png,91,93,64,84,79
Corey,Bojorquez,Punter,Cleveland Browns,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9325.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4qbblHggBjaH9o46kyGeFo/27cab0f308b54edbd469e9b20cb506f7/5.png,70,74,41,63,67
Craig,Woodson,Strong Safety,New England Patriots,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10790.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/6Z0rWjQfkWgvj8K58X0WfA/aaaaa7e6c313bdfc5e624309ba6dfc4e/22.png,91,92,59,85,81
DeShon,Elliott,Strong Safety,Pittsburgh Steelers,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8877.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4k4tkEjxICBzmTan96wMKZ/1d5d9145ace8a359ac5423c8c3e5e2d8/29.png,88,88,57,79,83
Edgerrin,Cooper,Mike Backer,Green Bay Packers,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10041.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4ztQk5XogdkrJe6reVd3h8/16ecf8a0f4caf228c6e54ad0f8e17425/20.png,89,92,72,80,78
Ethan,Evans,Punter,Los Angeles Rams,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/3146.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/wS8JnLBEBj9eq68rO1qTb/b7b5285ad842936bc21bb149eb8c31b8/24.png,68,71,55,57,65
Ezra,Cleveland,Left Guard,Jacksonville Jaguars,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/215.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4s3Xa9huMY7IrNAc9h1TDa/9eb764bbfbbb6a2f651e3d44cdcfa103/17.png,76,78,88,71,79
Harold,Fannin Jr,Tight End,Cleveland Browns,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10549.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4qbblHggBjaH9o46kyGeFo/27cab0f308b54edbd469e9b20cb506f7/5.png,82,85,75,81,80
Ikem,Ekwonu,Left Tackle,Carolina Panthers,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1560.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4Klf6KKhbnVi5RaARK1OiL/13a917c75c0fbc4edb0eb018cb757d8d/21.png,75,78,93,57,81
Isaiah,Rodgers Sr,Cornerback,Minnesota Vikings,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1513.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/bzuWJaOZo5LCC4SwdbVzx/f6dc0006f59641745e50721d0d8c9d38/31.png,95,94,50,88,80
Jadeveon,Clowney,Left Edge,Dallas Cowboys,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/6380.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4fzYNoreZSo04KbSHo3Sqn/0855e78441c821f956abac278f04abb7/11.png,82,85,84,82,78
Javon,Hargrave,Defensive Tackle,Minnesota Vikings,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8035.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/bzuWJaOZo5LCC4SwdbVzx/f6dc0006f59641745e50721d0d8c9d38/31.png,75,78,87,67,86
Jayden,Reed,Wide Receiver,Green Bay Packers,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2365.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4ztQk5XogdkrJe6reVd3h8/16ecf8a0f4caf228c6e54ad0f8e17425/20.png,94,94,58,89,76
JK,Scott,Punter,Los Angeles Chargers,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9052.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1nyokQ4GLHKjmDL5IorxkB/29267d1765bd7f27730a007e1b070ec4/8.png,75,78,51,69,70
Joe,Tippmann,Right Guard,NY Jets,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2430.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/7M46e9acznPLjtJlC7FaWV/ef5cfc9e8306cbdae723a5f7e809b0fd/18.png,73,81,89,65,78
John,Franklin-Myers,Defensive Tackle,Denver Broncos,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8892.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4AYKY9OcX1CYbyMFBnvM8/ac07a8ff525004f92014e3259708acdf/4.png,78,80,90,71,84
John,Simpson,Left Guard,NY Jets,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/571.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/7M46e9acznPLjtJlC7FaWV/ef5cfc9e8306cbdae723a5f7e809b0fd/18.png,70,67,92,51,86
Josh,Downs,Wide Receiver,Indianapolis Colts,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2117.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5yTvAS7xG5Z8qw65gMLzSU/037cfcd90e26ee06666a24d762791f65/10.png,90,93,51,91,82
Kaleb,McGary,Right Tackle,Atlanta Falcons,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9564.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3NTxf2X9VWdF6aL91pHAVu/6002a1f3e761a58c3b00f0e08bdccf5f/14.png,73,74,87,61,91
Kayshon,Boutte,Wide Receiver,New England Patriots,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1640.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/6Z0rWjQfkWgvj8K58X0WfA/aaaaa7e6c313bdfc5e624309ba6dfc4e/22.png,91,90,58,86,82
Kyle,Pitts Sr,Tight End,Atlanta Falcons,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1375.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3NTxf2X9VWdF6aL91pHAVu/6002a1f3e761a58c3b00f0e08bdccf5f/14.png,90,93,71,80,78
Kyle,Van Noy,Left Edge,Baltimore Ravens,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/6652.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3zZnTQ4izXUrnVi3ryTBcm/a12a28ccd2af4c0a0930b58db73552a7/25.png,83,84,76,78,91
L'Jarius,Sneed,Cornerback,Tennessee Titans,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/579.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/2YxvlDMaJsJwNQ4lS7qdCQ/d850f60dcbdcd71fb162eb55a46c7969/30.png,94,93,60,87,81
Marvin,Harrison Jr,Wide Receiver,Arizona Cardinals,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10102.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5NdzvrqrP3clJDBL6kdTmu/1f61914ff14c6f4be0240d71e622f9c6/7.png,93,93,57,91,80
Mason,Graham,Defensive Tackle,Cleveland Browns,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10564.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4qbblHggBjaH9o46kyGeFo/27cab0f308b54edbd469e9b20cb506f7/5.png,78,86,90,74,76
Najee,Harris,Halfback,Los Angeles Chargers,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1308.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1nyokQ4GLHKjmDL5IorxkB/29267d1765bd7f27730a007e1b070ec4/8.png,88,90,82,85,74
Nate,Hobbs,Cornerback,Green Bay Packers,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1184.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4ztQk5XogdkrJe6reVd3h8/16ecf8a0f4caf228c6e54ad0f8e17425/20.png,91,92,65,88,82
Nick,Chubb,Halfback,Houston Texans,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8846.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4rWKgLRDGADEZ3pTbdrpW0/793a695de8ea5caf8f2e1b3973ae1b61/32.png,88,88,86,82,80
Odafe,Oweh,Left Edge,Los Angeles Chargers,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1602.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1nyokQ4GLHKjmDL5IorxkB/29267d1765bd7f27730a007e1b070ec4/8.png,89,90,80,86,75
Parker,Washington,Wide Receiver,Jacksonville Jaguars,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2454.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4s3Xa9huMY7IrNAc9h1TDa/9eb764bbfbbb6a2f651e3d44cdcfa103/17.png,89,91,66,87,84
Patrick,Paul,Left Tackle,Miami Dolphins,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10204.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1rcCzp9f3OyZFzRBRFJVpC/8dc08dce09c05a748587769908cd710c/12.png,68,73,90,63,84
Patrick,Queen,Mike Backer,Pittsburgh Steelers,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/538.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4k4tkEjxICBzmTan96wMKZ/1d5d9145ace8a359ac5423c8c3e5e2d8/29.png,88,89,73,85,87
Quay,Walker,Weak Backer,Green Bay Packers,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2006.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4ztQk5XogdkrJe6reVd3h8/16ecf8a0f4caf228c6e54ad0f8e17425/20.png,88,90,75,86,75
Quentin,Johnston,Wide Receiver,Los Angeles Chargers,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2241.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1nyokQ4GLHKjmDL5IorxkB/29267d1765bd7f27730a007e1b070ec4/8.png,93,91,70,83,87
Ricky,Pearsall,Wide Receiver,San Francisco 49ers,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10206.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1SoIzWJtk28ygwNAPEMRnf/deaee9a60ace23f7eaeaf4275c2282b0/15.png,92,91,61,92,79
Ryan,Neuzil,Center,Atlanta Falcons,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/4792.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3NTxf2X9VWdF6aL91pHAVu/6002a1f3e761a58c3b00f0e08bdccf5f/14.png,69,72,85,68,85
Tarheeb,Still,Cornerback,Los Angeles Chargers,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10255.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1nyokQ4GLHKjmDL5IorxkB/29267d1765bd7f27730a007e1b070ec4/8.png,89,93,56,85,79
Tony,Jefferson,Strong Safety,Los Angeles Chargers,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/6728.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1nyokQ4GLHKjmDL5IorxkB/29267d1765bd7f27730a007e1b070ec4/8.png,87,85,74,79,85
Travon,Walker,Left Edge,Jacksonville Jaguars,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2008.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4s3Xa9huMY7IrNAc9h1TDa/9eb764bbfbbb6a2f651e3d44cdcfa103/17.png,88,92,88,83,78
Tyler,Allgeier,Halfback,Atlanta Falcons,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1132.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3NTxf2X9VWdF6aL91pHAVu/6002a1f3e761a58c3b00f0e08bdccf5f/14.png,86,89,80,83,78
Tyler,Biadasz,Center,Washington Commanders,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/94.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/42h6FyIuthDAiH4cTWUXRH/bb952a9252013b5bfdf77ac3f4011601/RatingsteamcrestWashingtonCommanders256.png,75,66,85,64,87
Tytus,Howard,Right Tackle,Houston Texans,80,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9509.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4rWKgLRDGADEZ3pTbdrpW0/793a695de8ea5caf8f2e1b3973ae1b61/32.png,73,68,85,60,85
A.J.,Cole,Punter,Las Vegas Raiders,79,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/220.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5ZrNmFWgR1vnwTOdqVmwYy/fe13aa7566120fb59130404e168c59ca/23.png,72,71,47,63,63
Alohi,Gilman,Strong Safety,Baltimore Ravens,79,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/703.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3zZnTQ4izXUrnVi3ryTBcm/a12a28ccd2af4c0a0930b58db73552a7/25.png,87,83,63,88,87
Braden,Mann,Punter,Philadelphia Eagles,79,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/442.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1Nt5pFCpjcBcADzHRbwfIk/ce90f9cb564aef7cc30cf1dd88c84150/13.png,78,79,45,77,66
Bryan,Anger,Punter,Dallas Cowboys,79,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/5023.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4fzYNoreZSo04KbSHo3Sqn/0855e78441c821f956abac278f04abb7/11.png,73,75,55,61,68
Carl,Granderson,Right Edge,New Orleans Saints,79,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9475.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5beev0Bk7MVWyDSbEqr75u/837fe770a82d43aa3028a13988d8baf3/27.png,85,86,80,74,79
Christian,Watson,Wide Receiver,Green Bay Packers,79,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2013.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4ztQk5XogdkrJe6reVd3h8/16ecf8a0f4caf228c6e54ad0f8e17425/20.png,97,95,65,85,81
David,Onyemata,Defensive Tackle,Atlanta Falcons,79,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8169.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3NTxf2X9VWdF6aL91pHAVu/6002a1f3e761a58c3b00f0e08bdccf5f/14.png,73,78,89,69,77
David,Edwards,Left Guard,Buffalo Bills,79,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9447.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/212FXcpkDUjs9ZJpZ038pM/676904f80719bc724267b7eb5609c6af/3.png,68,69,82,62,87
DeAndre,Hopkins,Wide Receiver,Baltimore Ravens,79,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/5873.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3zZnTQ4izXUrnVi3ryTBcm/a12a28ccd2af4c0a0930b58db73552a7/25.png,89,86,75,87,68
Dorance,Armstrong,Left Edge,Washington Commanders,79,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8804.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/42h6FyIuthDAiH4cTWUXRH/bb952a9252013b5bfdf77ac3f4011601/RatingsteamcrestWashingtonCommanders256.png,79,80,82,80,84
Elijah,Molden,Free Safety,Los Angeles Chargers,79,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1341.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1nyokQ4GLHKjmDL5IorxkB/29267d1765bd7f27730a007e1b070ec4/8.png,90,92,57,84,80
Frankie,Luvu,Weak Backer,Washington Commanders,79,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9340.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/42h6FyIuthDAiH4cTWUXRH/bb952a9252013b5bfdf77ac3f4011601/RatingsteamcrestWashingtonCommanders256.png,85,86,83,81,85
Geno,Stone,Free Safety,Cincinnati Bengals,79,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/590.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5oemvWKqCFgBCkCI4h9A2U/0629c6d345fe01a14ba9f40554fd182e/2.png,87,89,58,86,85
Gervon,Dexter Sr,Defensive Tackle,Chicago Bears,79,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2108.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/6jaEsYrn1V45DziwibpsDk/ed66ad67e63f08a3a7c25ce951dbf5b9/1.png,76,80,85,67,85
Greg,Newsome II,Cornerback,Jacksonville Jaguars,79,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1273.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4s3Xa9huMY7IrNAc9h1TDa/9eb764bbfbbb6a2f651e3d44cdcfa103/17.png,92,92,60,91,83
Grey,Zabel,Left Guard,Seattle Seahawks,79,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10792.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/2WrGCB8Atuo0aZ4MbstBrI/bbe9263ce111287adcef479efbc72160/28.png,74,79,90,64,87
Jack,Fox,Punter,Detroit Lions,79,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9460.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/7cuE4tZcli1uQyZbvXWMrd/a2df9decdab28170691ca6631dd62139/19.png,87,84,50,64,66
Jake,Elliott,Kicker,Philadelphia Eagles,79,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8542.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1Nt5pFCpjcBcADzHRbwfIk/ce90f9cb564aef7cc30cf1dd88c84150/13.png,76,78,34,64,65
Jalen,Redmond,Defensive Tackle,Minnesota Vikings,79,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2364.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/bzuWJaOZo5LCC4SwdbVzx/f6dc0006f59641745e50721d0d8c9d38/31.png,79,85,85,74,80
Jalon,Walker,Left Edge,Atlanta Falcons,79,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10766.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3NTxf2X9VWdF6aL91pHAVu/6002a1f3e761a58c3b00f0e08bdccf5f/14.png,86,92,80,85,73
James,Pearce Jr,Right Edge,Atlanta Falcons,79,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10689.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3NTxf2X9VWdF6aL91pHAVu/6002a1f3e761a58c3b00f0e08bdccf5f/14.png,90,92,76,76,85
Jayden,Daniels,Quarterback,Washington Commanders,79,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10048.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/42h6FyIuthDAiH4cTWUXRH/bb952a9252013b5bfdf77ac3f4011601/RatingsteamcrestWashingtonCommanders256.png,90,91,59,91,63
Jaylen,Watson,Cornerback,Kansas City Chiefs,79,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2014.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3g9AewmTPjE4A7yc2tobiZ/20b6502896df3893414233cb5fe1b803/9.png,93,92,66,82,78
JC,Latham,Right Tackle,Tennessee Titans,79,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10149.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/2YxvlDMaJsJwNQ4lS7qdCQ/d850f60dcbdcd71fb162eb55a46c7969/30.png,63,64,94,60,77
Jeremy,Crawshaw,Punter,Denver Broncos,79,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10530.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4AYKY9OcX1CYbyMFBnvM8/ac07a8ff525004f92014e3259708acdf/4.png,77,82,60,66,65
Jihaad,Campbell,Mike Backer,Philadelphia Eagles,79,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10514.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/1Nt5pFCpjcBcADzHRbwfIk/ce90f9cb564aef7cc30cf1dd88c84150/13.png,89,91,72,87,74
Juwan,Johnson,Tight End,New Orleans Saints,79,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/399.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5beev0Bk7MVWyDSbEqr75u/837fe770a82d43aa3028a13988d8baf3/27.png,87,87,69,83,86
Kareem,Hunt,Halfback,Kansas City Chiefs,79,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8597.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/3g9AewmTPjE4A7yc2tobiZ/20b6502896df3893414233cb5fe1b803/9.png,86,89,81,86,80
Kenneth,Gainwell,Halfback,Pittsburgh Steelers,79,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1300.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4k4tkEjxICBzmTan96wMKZ/1d5d9145ace8a359ac5423c8c3e5e2d8/29.png,89,87,70,86,83
Luke,Rhodes,Long Snapper,Indianapolis Colts,79,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8407.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5yTvAS7xG5Z8qw65gMLzSU/037cfcd90e26ee06666a24d762791f65/10.png,80,81,80,75,65
Luther,Burden III,Wide Receiver,Chicago Bears,79,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10510.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/6jaEsYrn1V45DziwibpsDk/ed66ad67e63f08a3a7c25ce951dbf5b9/1.png,92,92,69,93,77
Mack,Wilson Sr,Weak Backer,Arizona Cardinals,79,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9685.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/5NdzvrqrP3clJDBL6kdTmu/1f61914ff14c6f4be0240d71e622f9c6/7.png,87,87,79,80,88
Matt,Prater,Kicker,Buffalo Bills,79,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2449.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/212FXcpkDUjs9ZJpZ038pM/676904f80719bc724267b7eb5609c6af/3.png,69,69,43,45,65
Mike,Jackson,Cornerback,Carolina Panthers,79,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9518.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4Klf6KKhbnVi5RaARK1OiL/13a917c75c0fbc4edb0eb018cb757d8d/21.png,91,88,61,84,80
Pat,Freiermuth,Tight End,Pittsburgh Steelers,79,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1377.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4k4tkEjxICBzmTan96wMKZ/1d5d9145ace8a359ac5423c8c3e5e2d8/29.png,83,83,78,77,79
Quincy,Williams,Weak Backer,NY Jets,79,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/172.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/7M46e9acznPLjtJlC7FaWV/ef5cfc9e8306cbdae723a5f7e809b0fd/18.png,88,89,67,77,83
Rasheed,Walker,Left Tackle,Green Bay Packers,79,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2007.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/4ztQk5XogdkrJe6reVd3h8/16ecf8a0f4caf228c6e54ad0f8e17425/20.png,64,73,87,62,79
Rashid,Shaheed,Wide Receiver,Seattle Seahawks,79,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/4928.png?im=FaceCrop,padding=0.7",https://drop-assets.ea.com/images/2WrGCB8Atuo0aZ4MbstBrI/bbe9263ce111287adcef479efbc72160/28.png,95,95,60,90,75
